backend,category,frozen_at_this_iter,iter,model,op,skipped,speedup_vs_torch,stop_score,tok_cached_input,tok_fresh_input,tok_output,tok_reasoning,tokens_this_iter,verify_clean
triton,Matrix Mult./Attn,False,0,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.38576079669716284,0,33574,7217,5696,46487,False
cutile,Matrix Mult./Attn,False,0,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,33574,7217,5696,46487,False
triton,Matrix Mult./Attn,False,1,gpt-5.5,matmul_fp32_fp16_fp8,False,0.5890077019634274,0.3020594864628443,0,36726,9716,8148,54590,True
cutile,Matrix Mult./Attn,False,1,gpt-5.5,matmul_fp32_fp16_fp8,False,0.013850966552565716,0.3791757807081365,0,36726,9716,8148,54590,True
triton,Matrix Mult./Attn,False,2,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.12376491621368493,0,36419,17013,15317,68749,False
cutile,Matrix Mult./Attn,False,2,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,36419,17013,15317,68749,False
triton,Matrix Mult./Attn,False,3,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.17718288078202415,0,39090,13783,12022,64895,False
cutile,Matrix Mult./Attn,False,3,gpt-5.5,matmul_fp32_fp16_fp8,False,0.008084096198220384,0.46862204343346336,0,39090,13783,12022,64895,True
triton,Matrix Mult./Attn,False,4,gpt-5.5,matmul_fp32_fp16_fp8,False,0.6015384934368929,0.3077927597412982,0,38277,13595,11549,63421,True
cutile,Matrix Mult./Attn,False,4,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,38277,13595,11549,63421,False
triton,Matrix Mult./Attn,False,5,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,38268,12857,11034,62159,False
cutile,Matrix Mult./Attn,False,5,gpt-5.5,matmul_fp32_fp16_fp8,False,0.008187926873536892,0.47079750916996577,0,38268,12857,11034,62159,True
triton,Matrix Mult./Attn,False,6,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.18781604735238924,0,39342,12268,10358,61968,False
cutile,Matrix Mult./Attn,False,6,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,39342,12268,10358,61968,False
triton,Matrix Mult./Attn,False,7,gpt-5.5,matmul_fp32_fp16_fp8,False,0.6015484775059979,0.3078467732717987,0,39975,10364,8386,58725,True
cutile,Matrix Mult./Attn,False,7,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.6262316184819161,0,39975,10364,8386,58725,False
triton,Matrix Mult./Attn,False,8,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,38281,11335,9322,58938,False
cutile,Matrix Mult./Attn,False,8,gpt-5.5,matmul_fp32_fp16_fp8,False,1.9543866133089534,0.49807799654120055,0,38281,11335,9322,58938,True
triton,Matrix Mult./Attn,False,9,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.17191552079357544,0,39986,15547,13466,68999,False
cutile,Matrix Mult./Attn,False,9,gpt-5.5,matmul_fp32_fp16_fp8,False,,0.0,0,39986,15547,13466,68999,False
triton,Matrix Mult./Attn,False,0,claude-opus-4-7,matmul_int8,False,1.7150004804386485,0.019021975926725575,0,54513,16223,0,70736,True
cutile,Matrix Mult./Attn,False,0,claude-opus-4-7,matmul_int8,False,,0.0,0,54513,16223,0,70736,False
triton,Matrix Mult./Attn,False,1,claude-opus-4-7,matmul_int8,False,5.921181337298164,0.06567101570928212,0,58211,20097,0,78308,True
cutile,Matrix Mult./Attn,False,1,claude-opus-4-7,matmul_int8,False,,0.0,0,58211,20097,0,78308,False
triton,Matrix Mult./Attn,False,2,claude-opus-4-7,matmul_int8,False,4.5248470953288225,0.050183355571695856,0,58520,27772,0,86292,True
cutile,Matrix Mult./Attn,False,2,claude-opus-4-7,matmul_int8,False,4.061218530050165,0.04504597053383762,0,58520,27772,0,86292,True
triton,Matrix Mult./Attn,False,3,claude-opus-4-7,matmul_int8,False,8.779265291654553,0.09735628184574863,0,60433,9781,0,70214,True
cutile,Matrix Mult./Attn,False,3,claude-opus-4-7,matmul_int8,False,3.605816910866838,0.039993631894470576,0,60433,9781,0,70214,True
triton,Matrix Mult./Attn,False,4,claude-opus-4-7,matmul_int8,False,6.933460634503217,0.07689123670325061,0,59320,6530,0,65850,True
cutile,Matrix Mult./Attn,False,4,claude-opus-4-7,matmul_int8,False,3.7692619966205005,0.04180842320570108,0,59320,6530,0,65850,True
triton,Matrix Mult./Attn,False,5,claude-opus-4-7,matmul_int8,False,8.782718071889484,0.09741981780569121,0,61284,10708,0,71992,True
cutile,Matrix Mult./Attn,False,5,claude-opus-4-7,matmul_int8,False,4.413459520963359,0.04894832333015588,0,61284,10708,0,71992,True
triton,Matrix Mult./Attn,False,6,claude-opus-4-7,matmul_int8,False,3.519157059923669,0.03902546356833928,0,58570,24017,0,82587,True
cutile,Matrix Mult./Attn,False,6,claude-opus-4-7,matmul_int8,False,3.9136472686325887,0.04341038794994259,0,58570,24017,0,82587,True
triton,Matrix Mult./Attn,False,7,claude-opus-4-7,matmul_int8,False,8.77113620770523,0.09726498012549374,0,62542,17248,0,79790,True
cutile,Matrix Mult./Attn,False,7,claude-opus-4-7,matmul_int8,False,4.414120127935228,0.04895505190026586,0,62542,17248,0,79790,True
triton,Matrix Mult./Attn,False,8,claude-opus-4-7,matmul_int8,False,2.324014211648757,0.025768695464408076,0,60697,18024,0,78721,True
cutile,Matrix Mult./Attn,False,8,claude-opus-4-7,matmul_int8,False,4.414685506233348,0.04896902963630093,0,60697,18024,0,78721,True
triton,Matrix Mult./Attn,False,9,claude-opus-4-7,matmul_int8,False,8.02423087857844,0.08900377189511728,0,60823,29424,0,90247,True
cutile,Matrix Mult./Attn,False,9,claude-opus-4-7,matmul_int8,False,4.4134580551657585,0.04895675002671199,0,60823,29424,0,90247,True
triton,Matrix Mult./Attn,False,0,gpt-5.5,matmul_int8,False,0.652564074063669,0.007244545035170009,0,34056,16395,14657,65108,True
cutile,Matrix Mult./Attn,False,0,gpt-5.5,matmul_int8,False,,0.0,0,34056,16395,14657,65108,False
triton,Matrix Mult./Attn,False,1,gpt-5.5,matmul_int8,False,9.192560988781251,0.10206454249606621,0,36509,16689,14985,68183,True
cutile,Matrix Mult./Attn,False,1,gpt-5.5,matmul_int8,False,4.370395297955347,0.04854096333015921,0,36509,16689,14985,68183,True
triton,Matrix Mult./Attn,False,2,gpt-5.5,matmul_int8,False,,0.0,0,36459,17871,15468,69798,False
cutile,Matrix Mult./Attn,False,2,gpt-5.5,matmul_int8,False,,0.0,0,36459,17871,15468,69798,False
triton,Matrix Mult./Attn,False,3,gpt-5.5,matmul_int8,False,2.5762877715632437,0.02860891395351911,0,39330,12647,10242,62219,True
cutile,Matrix Mult./Attn,False,3,gpt-5.5,matmul_int8,False,3.0653004463118054,0.03403966155818698,0,39330,12647,10242,62219,True
triton,Matrix Mult./Attn,False,4,gpt-5.5,matmul_int8,False,9.189562855528239,0.10203236861380266,0,39214,17849,15732,72795,True
cutile,Matrix Mult./Attn,False,4,gpt-5.5,matmul_int8,False,2.8454059214501313,0.031602694928373594,0,39214,17849,15732,72795,True
triton,Matrix Mult./Attn,False,5,gpt-5.5,matmul_int8,False,7.025014020074684,0.07801074439992509,0,39039,18632,16229,73900,True
cutile,Matrix Mult./Attn,False,5,gpt-5.5,matmul_int8,False,3.7688259849717967,0.04185798428978459,0,39039,18632,16229,73900,True
triton,Matrix Mult./Attn,False,6,gpt-5.5,matmul_int8,False,7.04712944297403,0.07824843767071074,0,39515,12482,10830,62827,True
cutile,Matrix Mult./Attn,False,6,gpt-5.5,matmul_int8,False,,0.0,0,39515,12482,10830,62827,False
triton,Matrix Mult./Attn,False,7,gpt-5.5,matmul_int8,False,9.33117179908914,0.10361871631235191,0,38946,12501,10876,62323,True
cutile,Matrix Mult./Attn,False,7,gpt-5.5,matmul_int8,False,4.369469691124035,0.048531787649099906,0,38946,12501,10876,62323,True
triton,Matrix Mult./Attn,False,8,gpt-5.5,matmul_int8,False,,0.0,0,37738,13277,11569,62584,False
cutile,Matrix Mult./Attn,False,8,gpt-5.5,matmul_int8,False,1.611575522217579,0.017895282119812516,0,37738,13277,11569,62584,True
triton,Matrix Mult./Attn,False,9,gpt-5.5,matmul_int8,False,9.643059506373259,0.10707873210087143,0,39270,12506,10867,62643,True
cutile,Matrix Mult./Attn,False,9,gpt-5.5,matmul_int8,False,4.372578558453554,0.04855727461487472,0,39270,12506,10867,62643,True
triton,Data Layout,True,0,claude-opus-4-7,matrix_copy,False,1.0263949620156254,0.8590353210657968,0,53140,1201,0,54341,True
cutile,Data Layout,False,0,claude-opus-4-7,matrix_copy,False,,0.0,0,53140,1201,0,54341,False
triton,Data Layout,False,1,claude-opus-4-7,matrix_copy,True,,0.0,0,26487,740,0,27227,False
cutile,Data Layout,True,1,claude-opus-4-7,matrix_copy,False,1.0242372803966493,0.8647562207297519,0,26487,740,0,27227,True
triton,Data Layout,False,0,gpt-5.5,matrix_copy,False,,0.0,0,33035,3780,3106,39921,False
cutile,Data Layout,False,0,gpt-5.5,matrix_copy,False,,0.0,0,33035,3780,3106,39921,False
triton,Data Layout,True,1,gpt-5.5,matrix_copy,False,1.0318118836751395,0.8577713547926997,0,35999,2189,1552,39740,True
cutile,Data Layout,True,1,gpt-5.5,matrix_copy,False,1.0411420276617955,0.8630978202239987,0,35999,2189,1552,39740,True
triton,Data Layout,True,0,claude-opus-4-7,matrix_transpose,False,6.450882773661644,0.8652849406312841,0,53141,3368,0,56509,True
cutile,Data Layout,False,0,claude-opus-4-7,matrix_transpose,False,,0.0,0,53141,3368,0,56509,False
triton,Data Layout,False,1,claude-opus-4-7,matrix_transpose,True,,0.0,0,26618,1029,0,27647,False
cutile,Data Layout,True,1,claude-opus-4-7,matrix_transpose,False,6.561186523949632,0.8938465592902192,0,26618,1029,0,27647,True
triton,Data Layout,False,0,gpt-5.5,matrix_transpose,False,,0.0,0,33022,11979,10876,55877,False
cutile,Data Layout,False,0,gpt-5.5,matrix_transpose,False,,0.0,0,33022,11979,10876,55877,False
triton,Data Layout,False,1,gpt-5.5,matrix_transpose,False,5.142124972517868,0.7246081609094037,0,36467,6330,5315,48112,True
cutile,Data Layout,False,1,gpt-5.5,matrix_transpose,False,4.94794245892029,0.7029809114607385,0,36467,6330,5315,48112,True
triton,Data Layout,True,2,gpt-5.5,matrix_transpose,False,6.438261202362374,0.8755272057680552,0,35141,10355,9299,54795,True
cutile,Data Layout,False,2,gpt-5.5,matrix_transpose,False,,0.0,0,35141,10355,9299,54795,False
triton,Data Layout,False,3,gpt-5.5,matrix_transpose,True,,0.0,0,17439,8848,8437,34724,False
cutile,Data Layout,True,3,gpt-5.5,matrix_transpose,False,6.315246354429102,0.8271543975799442,0,17439,8848,8437,34724,True
triton,Reduction/Norm,False,0,claude-opus-4-7,mean_reduction,False,7.296600004208783,0.6458397861171344,0,53333,1494,0,54827,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,mean_reduction,False,,0.0,0,53333,1494,0,54827,False
triton,Reduction/Norm,False,1,claude-opus-4-7,mean_reduction,False,7.712780768631563,0.6682573362216528,0,56315,2460,0,58775,True
cutile,Reduction/Norm,False,1,claude-opus-4-7,mean_reduction,False,7.913486830435202,0.6763837323508755,0,56315,2460,0,58775,True
triton,Reduction/Norm,False,2,claude-opus-4-7,mean_reduction,False,5.467426120963979,0.5406353380271273,0,55804,4563,0,60367,True
cutile,Reduction/Norm,False,2,claude-opus-4-7,mean_reduction,False,5.666335794610113,0.530669609353931,0,55804,4563,0,60367,True
triton,Reduction/Norm,False,3,claude-opus-4-7,mean_reduction,False,6.505523781793981,0.5834865419813031,0,57397,14652,0,72049,True
cutile,Reduction/Norm,False,3,claude-opus-4-7,mean_reduction,False,2.4465902818825573,0.2559118974632377,0,57397,14652,0,72049,True
triton,Reduction/Norm,False,4,claude-opus-4-7,mean_reduction,False,7.752642748012213,0.6704522494558177,0,57572,4658,0,62230,True
cutile,Reduction/Norm,False,4,claude-opus-4-7,mean_reduction,False,6.5548629292842335,0.6007338610260642,0,57572,4658,0,62230,True
triton,Reduction/Norm,False,5,claude-opus-4-7,mean_reduction,False,7.613532927431458,0.639796247268266,0,56965,8460,0,65425,True
cutile,Reduction/Norm,False,5,claude-opus-4-7,mean_reduction,False,7.5810415745997215,0.6524552263249733,0,56965,8460,0,65425,True
triton,Reduction/Norm,False,6,claude-opus-4-7,mean_reduction,False,7.887410509763603,0.6763743498931647,0,58266,4318,0,62584,True
cutile,Reduction/Norm,False,6,claude-opus-4-7,mean_reduction,False,7.8789762967185695,0.6751349144008728,0,58266,4318,0,62584,True
triton,Reduction/Norm,False,7,claude-opus-4-7,mean_reduction,False,7.7035642014150465,0.672127075138155,0,57168,6247,0,63415,True
cutile,Reduction/Norm,False,7,claude-opus-4-7,mean_reduction,False,7.904668935549545,0.6764807834600286,0,57168,6247,0,63415,True
triton,Reduction/Norm,False,8,claude-opus-4-7,mean_reduction,False,7.491920006141563,0.6545539563189741,0,57422,6916,0,64338,True
cutile,Reduction/Norm,False,8,claude-opus-4-7,mean_reduction,False,7.8893156195202305,0.6753055804659035,0,57422,6916,0,64338,True
triton,Reduction/Norm,False,9,claude-opus-4-7,mean_reduction,False,7.753070884865659,0.6726611042818734,0,58248,2711,0,60959,True
cutile,Reduction/Norm,False,9,claude-opus-4-7,mean_reduction,False,8.065019955699896,0.6862014874042087,0,58248,2711,0,60959,True
triton,Reduction/Norm,False,0,gpt-5.5,mean_reduction,False,,0.0,0,33139,8911,7768,49818,False
cutile,Reduction/Norm,False,0,gpt-5.5,mean_reduction,False,,0.0,0,33139,8911,7768,49818,False
triton,Reduction/Norm,False,1,gpt-5.5,mean_reduction,False,7.890648362104118,0.6740332506381632,0,36122,6702,5493,48317,True
cutile,Reduction/Norm,False,1,gpt-5.5,mean_reduction,False,3.0408060497476845,0.47737694242725054,0,36122,6702,5493,48317,True
triton,Reduction/Norm,False,2,gpt-5.5,mean_reduction,False,7.325114611908423,0.6445877521919458,0,35353,11773,9797,56923,True
cutile,Reduction/Norm,False,2,gpt-5.5,mean_reduction,False,,0.0,0,35353,11773,9797,56923,False
triton,Reduction/Norm,False,3,gpt-5.5,mean_reduction,False,6.440322686618649,0.5880854388076042,0,46973,3310,3310,53593,True
cutile,Reduction/Norm,False,3,gpt-5.5,mean_reduction,False,3.035482888524196,0.4774976252458984,0,46973,3310,3310,53593,True
triton,Reduction/Norm,False,4,gpt-5.5,mean_reduction,False,6.5761453999463155,0.5889882777598413,0,36971,17511,14502,68984,True
cutile,Reduction/Norm,False,4,gpt-5.5,mean_reduction,False,3.7761554711827436,0.4276480013098614,0,36971,17511,14502,68984,True
triton,Reduction/Norm,False,5,gpt-5.5,mean_reduction,False,7.952037887704544,0.6682050882625908,0,39501,16221,13466,69188,True
cutile,Reduction/Norm,False,5,gpt-5.5,mean_reduction,False,7.765817351824744,0.674269472063695,0,39501,16221,13466,69188,True
triton,Reduction/Norm,False,6,gpt-5.5,mean_reduction,False,7.713519167717217,0.6675374218582549,0,38378,15929,12303,66610,True
cutile,Reduction/Norm,False,6,gpt-5.5,mean_reduction,False,,0.0,0,38378,15929,12303,66610,False
triton,Reduction/Norm,False,7,gpt-5.5,mean_reduction,False,7.447785213170405,0.6378149355091625,0,40983,13666,10822,65471,True
cutile,Reduction/Norm,False,7,gpt-5.5,mean_reduction,False,6.596531799218749,0.5755616038274247,0,40983,13666,10822,65471,True
triton,Reduction/Norm,False,8,gpt-5.5,mean_reduction,False,,0.0,0,40110,20251,17916,78277,False
cutile,Reduction/Norm,False,8,gpt-5.5,mean_reduction,False,6.315811089949306,0.5889019950595036,0,40110,20251,17916,78277,True
triton,Reduction/Norm,False,9,gpt-5.5,mean_reduction,False,6.653425520675325,0.5997482616215339,0,40328,20270,17872,78470,True
cutile,Reduction/Norm,False,9,gpt-5.5,mean_reduction,False,7.745875535524133,0.6734494737140732,0,40328,20270,17872,78470,True
triton,Reduction/Norm,False,0,claude-opus-4-7,moe_topk_gating,False,4.562188154671666,0.07981239453560435,0,54026,16616,0,70642,True
cutile,Reduction/Norm,False,0,claude-opus-4-7,moe_topk_gating,False,,0.0,0,54026,16616,0,70642,False
triton,Reduction/Norm,False,1,claude-opus-4-7,moe_topk_gating,False,11.160886457200904,0.1663177940735646,0,57983,11956,0,69939,True
cutile,Reduction/Norm,False,1,claude-opus-4-7,moe_topk_gating,False,2.3743321705691467,0.042307393895819716,0,57983,11956,0,69939,True
triton,Reduction/Norm,False,2,claude-opus-4-7,moe_topk_gating,False,7.719485714635237,0.11442915138870628,0,57849,8399,0,66248,True
cutile,Reduction/Norm,False,2,claude-opus-4-7,moe_topk_gating,False,0.4066267666663654,0.004351367997599591,0,57849,8399,0,66248,True
triton,Reduction/Norm,False,3,claude-opus-4-7,moe_topk_gating,False,10.176002794339837,0.1597167254430739,0,61225,7366,0,68591,True
cutile,Reduction/Norm,False,3,claude-opus-4-7,moe_topk_gating,False,2.382505530014499,0.04231794944586307,0,61225,7366,0,68591,True
triton,Reduction/Norm,False,4,claude-opus-4-7,moe_topk_gating,False,8.731105796480362,0.12788594142769133,0,59556,4540,0,64096,True
cutile,Reduction/Norm,False,4,claude-opus-4-7,moe_topk_gating,False,0.4094182472858208,0.004349503025534815,0,59556,4540,0,64096,True
triton,Reduction/Norm,False,5,claude-opus-4-7,moe_topk_gating,False,11.256351080738874,0.16762721721222243,0,61124,9612,0,70736,True
cutile,Reduction/Norm,False,5,claude-opus-4-7,moe_topk_gating,False,2.3945425819469297,0.04232579786016324,0,61124,9612,0,70736,True
triton,Reduction/Norm,False,6,claude-opus-4-7,moe_topk_gating,False,9.836466970298572,0.14583691705385088,0,58332,32071,0,90403,True
cutile,Reduction/Norm,False,6,claude-opus-4-7,moe_topk_gating,False,9.109087359546498,0.14479642164712656,0,58332,32071,0,90403,True
triton,Reduction/Norm,False,7,claude-opus-4-7,moe_topk_gating,False,,0.0,0,60862,9630,0,70492,False
cutile,Reduction/Norm,False,7,claude-opus-4-7,moe_topk_gating,False,9.157403377437326,0.14445617701441651,0,60862,9630,0,70492,True
triton,Reduction/Norm,False,8,claude-opus-4-7,moe_topk_gating,False,10.794455140546784,0.16690213824168543,0,63560,14647,0,78207,True
cutile,Reduction/Norm,False,8,claude-opus-4-7,moe_topk_gating,False,7.82169518029674,0.12598983639779227,0,63560,14647,0,78207,True
triton,Reduction/Norm,False,9,claude-opus-4-7,moe_topk_gating,False,11.190966981342717,0.16656016162293666,0,62372,5508,0,67880,True
cutile,Reduction/Norm,False,9,claude-opus-4-7,moe_topk_gating,False,9.14304277127675,0.14488241509201352,0,62372,5508,0,67880,True
triton,Reduction/Norm,False,0,gpt-5.5,moe_topk_gating,False,3.522185458798026,0.06334453380031893,0,33626,18054,16252,67932,True
cutile,Reduction/Norm,False,0,gpt-5.5,moe_topk_gating,False,,0.0,0,33626,18054,16252,67932,False
triton,Reduction/Norm,False,1,gpt-5.5,moe_topk_gating,False,7.73931015449077,0.13659211529245463,0,36718,14982,13305,65005,True
cutile,Reduction/Norm,False,1,gpt-5.5,moe_topk_gating,False,1.435303565062183,0.025526474012764335,0,36718,14982,13305,65005,True
triton,Reduction/Norm,False,2,gpt-5.5,moe_topk_gating,False,9.029169235232258,0.14381341612875162,0,36382,14178,11905,62465,True
cutile,Reduction/Norm,False,2,gpt-5.5,moe_topk_gating,False,,0.0,0,36382,14178,11905,62465,False
triton,Reduction/Norm,False,3,gpt-5.5,moe_topk_gating,False,11.044844282065833,0.1730789886011527,0,38303,10660,8286,57249,True
cutile,Reduction/Norm,False,3,gpt-5.5,moe_topk_gating,False,9.00398939053387,0.1428331019545365,0,38303,10660,8286,57249,True
triton,Reduction/Norm,False,4,gpt-5.5,moe_topk_gating,False,,0.0,0,37373,11019,8511,56903,False
cutile,Reduction/Norm,False,4,gpt-5.5,moe_topk_gating,False,,0.0,0,37373,11019,8511,56903,False
triton,Reduction/Norm,False,5,gpt-5.5,moe_topk_gating,False,,0.0,0,40962,13668,11073,65703,False
cutile,Reduction/Norm,False,5,gpt-5.5,moe_topk_gating,False,13.033679054725846,0.20992609181947156,0,40962,13668,11073,65703,True
triton,Reduction/Norm,False,6,gpt-5.5,moe_topk_gating,False,13.93601083032491,0.22936310413124805,39680,242,10120,7760,57802,True
cutile,Reduction/Norm,False,6,gpt-5.5,moe_topk_gating,False,12.125355016924093,0.18627961658744593,39680,242,10120,7760,57802,True
triton,Reduction/Norm,False,7,gpt-5.5,moe_topk_gating,False,13.969767573375558,0.22961476175184448,0,39040,10187,7747,56974,True
cutile,Reduction/Norm,False,7,gpt-5.5,moe_topk_gating,False,13.36486704097736,0.2136299969486921,0,39040,10187,7747,56974,True
triton,Reduction/Norm,False,8,gpt-5.5,moe_topk_gating,False,14.600130162110991,0.2316527655204483,0,38188,11517,9224,58929,True
cutile,Reduction/Norm,False,8,gpt-5.5,moe_topk_gating,False,5.352992779829968,0.07146322162314339,0,38188,11517,9224,58929,True
triton,Reduction/Norm,False,9,gpt-5.5,moe_topk_gating,False,10.926327336551118,0.17265055432504814,0,39577,14609,12572,66758,True
cutile,Reduction/Norm,False,9,gpt-5.5,moe_topk_gating,False,13.418198460130295,0.21431632704656964,0,39577,14609,12572,66758,True
triton,Point-wise,True,0,claude-opus-4-7,mul2,False,1.0271144019188652,0.8311004788294246,0,53135,1074,0,54209,True
cutile,Point-wise,False,0,claude-opus-4-7,mul2,False,,0.0,0,53135,1074,0,54209,False
triton,Point-wise,False,1,claude-opus-4-7,mul2,True,,0.0,0,26460,586,0,27046,False
cutile,Point-wise,False,1,claude-opus-4-7,mul2,False,0.8246698923462229,0.7137336595403594,0,26460,586,0,27046,True
triton,Point-wise,False,2,claude-opus-4-7,mul2,True,,0.0,0,25850,1447,0,27297,False
cutile,Point-wise,False,2,claude-opus-4-7,mul2,False,,0.0,0,25850,1447,0,27297,False
triton,Point-wise,False,3,claude-opus-4-7,mul2,True,,0.0,0,27137,886,0,28023,False
cutile,Point-wise,False,3,claude-opus-4-7,mul2,False,0.9352017078435506,0.7765493837760642,0,27137,886,0,28023,True
triton,Point-wise,False,4,claude-opus-4-7,mul2,True,,0.0,0,25943,1576,0,27519,False
cutile,Point-wise,False,4,claude-opus-4-7,mul2,False,,0.0,0,25943,1576,0,27519,False
triton,Point-wise,False,5,claude-opus-4-7,mul2,True,,0.0,0,27243,877,0,28120,False
cutile,Point-wise,False,5,claude-opus-4-7,mul2,False,0.92618985894913,0.7759856703060837,0,27243,877,0,28120,True
triton,Point-wise,False,6,claude-opus-4-7,mul2,True,,0.0,0,26632,955,0,27587,False
cutile,Point-wise,False,6,claude-opus-4-7,mul2,False,0.9283809827847141,0.7480998181150509,0,26632,955,0,27587,True
triton,Point-wise,False,7,claude-opus-4-7,mul2,True,,0.0,0,26674,1114,0,27788,False
cutile,Point-wise,False,7,claude-opus-4-7,mul2,False,,0.0,0,26674,1114,0,27788,False
triton,Point-wise,False,8,claude-opus-4-7,mul2,True,,0.0,0,27398,1017,0,28415,False
cutile,Point-wise,False,8,claude-opus-4-7,mul2,False,0.9304617183624294,0.7688436924571534,0,27398,1017,0,28415,True
triton,Point-wise,False,9,claude-opus-4-7,mul2,True,,0.0,0,26812,1369,0,28181,False
cutile,Point-wise,False,9,claude-opus-4-7,mul2,False,0.9345460914377655,0.7763169469097724,0,26812,1369,0,28181,True
triton,Point-wise,False,0,gpt-5.5,mul2,False,,0.0,0,33022,6335,5662,45019,False
cutile,Point-wise,False,0,gpt-5.5,mul2,False,,0.0,0,33022,6335,5662,45019,False
triton,Point-wise,True,1,gpt-5.5,mul2,False,1.0242305622155894,0.8221329217838653,0,35999,5649,5023,46671,True
cutile,Point-wise,False,1,gpt-5.5,mul2,False,1.00416009545055,0.797621175295894,0,35999,5649,5023,46671,True
triton,Point-wise,False,2,gpt-5.5,mul2,True,,0.0,0,16324,2900,2588,21812,False
cutile,Point-wise,False,2,gpt-5.5,mul2,False,,0.0,0,16324,2900,2588,21812,False
triton,Point-wise,False,3,gpt-5.5,mul2,True,,0.0,0,17142,11886,11394,40422,False
cutile,Point-wise,True,3,gpt-5.5,mul2,False,1.0164339333279522,0.8046329333325857,0,17142,11886,11394,40422,True
triton,Point-wise,True,0,claude-opus-4-7,quantize_global,False,0.9818790565865252,0.879499583981136,0,53085,1154,0,54239,True
cutile,Point-wise,False,0,claude-opus-4-7,quantize_global,False,,0.0,0,53085,1154,0,54239,False
triton,Point-wise,False,1,claude-opus-4-7,quantize_global,True,,0.0,0,25660,761,0,26421,False
cutile,Point-wise,False,1,claude-opus-4-7,quantize_global,False,0.677356375806036,0.6083646546660942,0,25660,761,0,26421,True
triton,Point-wise,False,2,claude-opus-4-7,quantize_global,True,,0.0,0,25596,741,0,26337,False
cutile,Point-wise,False,2,claude-opus-4-7,quantize_global,False,,0.0,0,25596,741,0,26337,False
triton,Point-wise,False,3,claude-opus-4-7,quantize_global,True,,0.0,0,26356,777,0,27133,False
cutile,Point-wise,False,3,claude-opus-4-7,quantize_global,False,0.6796774413216544,0.60944370658497,0,26356,777,0,27133,True
triton,Point-wise,False,4,claude-opus-4-7,quantize_global,True,,0.0,0,25689,702,0,26391,False
cutile,Point-wise,False,4,claude-opus-4-7,quantize_global,False,,0.0,0,25689,702,0,26391,False
triton,Point-wise,False,5,claude-opus-4-7,quantize_global,True,,0.0,0,26449,673,0,27122,False
cutile,Point-wise,False,5,claude-opus-4-7,quantize_global,False,0.5477905792310107,0.49122414594352687,0,26449,673,0,27122,True
triton,Point-wise,False,6,claude-opus-4-7,quantize_global,True,,0.0,0,26397,769,0,27166,False
cutile,Point-wise,False,6,claude-opus-4-7,quantize_global,False,0.8174078102509305,0.735632884881638,0,26397,769,0,27166,True
triton,Point-wise,False,7,claude-opus-4-7,quantize_global,True,,0.0,0,25850,1147,0,26997,False
cutile,Point-wise,False,7,claude-opus-4-7,quantize_global,False,,0.0,0,25850,1147,0,26997,False
triton,Point-wise,False,8,claude-opus-4-7,quantize_global,True,,0.0,0,26623,901,0,27524,False
cutile,Point-wise,False,8,claude-opus-4-7,quantize_global,False,0.8188387930358929,0.7355428986916706,0,26623,901,0,27524,True
triton,Point-wise,False,9,claude-opus-4-7,quantize_global,True,,0.0,0,26571,717,0,27288,False
cutile,Point-wise,False,9,claude-opus-4-7,quantize_global,False,0.8822083405633641,0.7949601273451864,0,26571,717,0,27288,True
triton,Point-wise,True,0,gpt-5.5,quantize_global,False,0.9769370309115157,0.8803224468588337,0,32975,6339,5696,45010,True
cutile,Point-wise,False,0,gpt-5.5,quantize_global,False,,0.0,0,32975,6339,5696,45010,False
triton,Point-wise,False,1,gpt-5.5,quantize_global,True,,0.0,0,16113,1335,1034,18482,False
cutile,Point-wise,True,1,gpt-5.5,quantize_global,False,0.8937797469776967,0.8008845540826037,0,16113,1335,1034,18482,True
triton,Data Layout,False,0,claude-opus-4-7,radix_sort,False,0.4396408269785852,0.6422231351319225,0,53386,24869,0,78255,True
cutile,Data Layout,False,0,claude-opus-4-7,radix_sort,False,,0.0,0,53386,24869,0,78255,False
triton,Data Layout,False,1,claude-opus-4-7,radix_sort,False,0.37377797981707395,0.545998750941615,0,59219,6207,0,65426,True
cutile,Data Layout,False,1,claude-opus-4-7,radix_sort,False,0.15844414901665385,0.23115517252937992,0,59219,6207,0,65426,True
triton,Data Layout,False,2,claude-opus-4-7,radix_sort,False,0.24164474762714663,0.35293437797319416,0,61470,39762,0,101232,True
cutile,Data Layout,False,2,claude-opus-4-7,radix_sort,False,0.18440602609171708,0.2692264339960577,0,61470,39762,0,101232,True
triton,Data Layout,False,3,claude-opus-4-7,radix_sort,False,0.3953896053635469,0.5771536547724083,0,62053,13265,0,75318,True
