"Kernel Name","matmul_kernel_Kt1_A2f16_1v8l0_2t1_3i16_p16_A2f16_1v8l0_2t1_3i16_p16_A2f16_1v8l0_2t1_3i16_p16_Si32_Si32_I4096_I128_I128_I64_I8",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Avg. Predicated-On Threads Unexecuted","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f11cf5bc980","      IMAD.MOV.U32 R0, RZ, RZ, -0x1","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc990","      MOV R4, 0x5c0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9a0","      STS [UR6], R0","0","0","0","0","0","0","0","0","32","0","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9b0","      CALL.REL.NOINC 0x7f11cf5bf3a0","0","0","0","0","0","0","0","0","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9c0","      WARPSYNC.ALL","0","0","0","512","8192","8192","16","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9d0","      S2UR UR5, SR_CgaCtaId","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9e0","      ELECT P0, URZ, PT","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bc9f0","      BSSY.RECONVERGENT B0, 0x7f11cf5bca70","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca00","      UMOV UR4, 0x40","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca10","      ULEA UR4, UR5, UR4, 0x18","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca20","@!P0  BRA 0x7f11cf5bca60","0","0","0","256","8192","7936","32","31","1","256","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca30","      IMAD.MOV.U32 R0, RZ, RZ, 0x1","0","0","0","256","256","256","1","1","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca40","      UVIRTCOUNT.DEALLOC.SMPOOL 0x80","0","0","0","256","256","256","1","1","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca50","      STS.U8 [UR4+0x1c], R0","0","0","0","256","256","256","1","1","31","0","Shared","Store","8","1","0","256","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca60","      BSYNC.RECONVERGENT B0","0","0","0","512","8192","8192","16","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca70","      BRA 0x7f11cf5bcab0","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bca80","      ISETP.GT.U32.AND P0, PT, R2, 0x3, PT","5","5","5","1792","57344","57344","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"0x7f11cf5bca90","      IMAD.MOV.U32 R0, RZ, RZ, RZ","0","0","0","1792","57344","57344","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcaa0","@P0   BRA 0x7f11cf5bcb50","0","0","0","1792","57344","24576","32","13","19","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcab0","      S2R R3, SR_CgaCtaId","1","1","1","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcac0","      MOV R0, 0x400","0","0","0","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcad0","      LEA R3, R3, R0, 0x18","1","1","1","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f11cf5bcae0","      SHF.L.U32 R0, RZ, 0x1f, RZ","0","0","0","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcaf0","      SYNCS.ARRIVE.TRANS64.A1T0 RZ, [R3+URZ+0x38098], RZ","0","0","0","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb00","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [R3+URZ+0x38098], R0","0","0","0","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb10","@!P0  BRA 0x7f11cf5bf050","12","11","12","1280","40960","32768","32","25","7","0","-","-","-","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb20","      LDS R3, [R3+0x380c0]","0","0","0","1280","40960","40960","32","32","0","0","Shared","Load","32","1","0","1280","1280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb30","      IMAD.MOV.U32 R0, RZ, RZ, 0x1","0","0","0","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb40","      R2UR UR20, R3","3","3","3","1280","40960","40960","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0x7f11cf5bcb50","      ISETP.GE.U32.AND P0, PT, R2, 0x4, PT","0","0","0","2048","65536","65536","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb60","@!P0  BRA 0x7f11cf5bd5f0","2","2","2","2048","65536","32768","32","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f11cf5bcb70","      ISETP.NE.U32.AND P0, PT, R2, 0x4, PT","2","0","2","1024","32768","32768","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb80","@P0   BRA 0x7f11cf5bdf20","0","0","0","1024","32768","24576","32","24","8","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcb90","      NOP","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcba0","      USETMAXREG.DEALLOC.CTAPOOL 0x20","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcbb0","      LDC.64 R6, c[0x0][0x3c8]","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcbc0","      CS2R.32 R13, SR_CgaSize","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcbd0","      IMAD R13, R13, -0xa0, RZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcbe0","      R2UR UR5, R13","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcbf0","      LDCU UR5, c[0x0][UR5+0x2b0]","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc00","      LDCU.64 UR24, c[0x0][0x348]","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc10","      S2UR UR4, SR_CTAID.X","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc20","      UIADD3 UR6, UP0, UPT, UR24, 0x80, URZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc30","      SHF.R.S32.HI R4, RZ, 0x1f, R7","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc40","      UIADD3 UR8, UP1, UPT, UR24, 0x100, URZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc50","      UIADD3.X UR7, UPT, UPT, URZ, UR25, URZ, UP0, !UPT","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc60","      LEA.HI R4, R4, R7, RZ, 0x7","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc70","      UIADD3.X UR9, UPT, UPT, URZ, UR25, URZ, UP1, !UPT","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc80","      LOP3.LUT R8, R4, 0xffffff80, RZ, 0xc0, !PT","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcc90","      SHF.R.S32.HI R3, RZ, 0x7, R4","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcca0","      ISETP.NE.U32.AND P0, PT, R8, R7, PT","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bccb0","      UTMACCTL.PF [UR6]","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bccc0","      ISETP.GT.AND P0, PT, R7, -0x1, P0","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bccd0","      UTMACCTL.PF [UR8]","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcce0","      LEA.HI.SX32 R7, R4, 0x1, 0x19","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bccf0","      UMOV UR6, 0x1","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd00","      I2FP.F32.U32 R8, UR4","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd10","      UMOV UR4, 0x400","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd20","      UMOV UR7, URZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd30","@!P0  IMAD.MOV R7, RZ, RZ, R3","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd40","      FMUL R8, R8, UR5","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd50","      S2UR UR5, SR_CgaCtaId","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd60","      IMAD.SHL.U32 R3, R7, 0x8, RZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd70","      F2I.U32.TRUNC.NTZ R8, R8","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd80","      IABS R11, R3","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcd90","      I2F.RP R9, R11","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcda0","      ULEA UR21, UR5, UR4, 0x18","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcdb0","      UMOV UR4, URZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcdc0","      MUFU.RCP R9, R9","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcdd0","      UMOV UR5, URZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bcde0","      VIADD R4, R9, 0xffffffe","1","1","1","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f11cf5bcdf0","      IABS R9, R3","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bce00","      F2I.FTZ.U32.TRUNC.NTZ R5, R4","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bce10","      IMAD.MOV R9, RZ, RZ, -R9","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bce20","      IMAD.MOV.U32 R4, RZ, RZ, RZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bce30","      IMAD.MOV R10, RZ, RZ, -R5","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f11cf5bce40","      IMAD R13, R10, R11, RZ","0","0","0","256","8192","8192","32","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
